state,city,zipcode
Veszprem,Gyulakeszi,8286
Veszprem,Barnag,8291
Veszprem,Nagyvazsony,8291
Veszprem,Pula,8291
Veszprem,Vorosto,8291
Veszprem,ocs,8292
Veszprem,Kapolcs,8294
Veszprem,Vigantpetend,8294
Veszprem,Taliandorogd,8295
Veszprem,Hegyesd,8296
Veszprem,Monostorapati,8296
Veszprem,Tapolca,8297
Veszprem,Raposka,8300
Veszprem,Tapolca,8300
Veszprem,Saska,8308
Veszprem,Zalahalap,8308
Veszprem,Nemesvita,8311
Veszprem,Balatonederics,8312
Veszprem,Lesencefalu,8317
Veszprem,Lesencetomaj,8318
Veszprem,Lesenceistvand,8319
Veszprem,Uzsa,8321
Veszprem,Sumeg,8330
Veszprem,Hetyefo,8344
Veszprem,Zalaerdod,8344
Veszprem,Dabronc,8345
Veszprem,Goganfa,8346
Veszprem,Ukk,8347
Veszprem,Megyer,8348
Veszprem,Rigacs,8348
Veszprem,Zalameggyes,8348
Veszprem,Zalagyomoro,8349
Veszprem,Sumegpraga,8351
Veszprem,Bazsi,8352
Veszprem,Ajka,8400
Veszprem,urkut,8409
Veszprem,Veszprem,8411
Veszprem,Veszprem,8412
Veszprem,Epleny,8413
Veszprem,Olaszfalu,8414
Veszprem,Nagyesztergar,8415
Veszprem,Dudar,8416
Veszprem,Cseteny,8417
Veszprem,Bakonyoszlop,8418
Veszprem,Csesznek,8419
Veszprem,Zirc,8420
Veszprem,Bakonynana,8422
Veszprem,Szapar,8423
Veszprem,Jasd,8424
Veszprem,Lokut,8425
Veszprem,Penzesgyor,8426
Veszprem,Bakonybel,8427
Veszprem,Borzavar,8428
Veszprem,Porva,8429
Veszprem,Bakonyszentkiraly,8430
Veszprem,Bakonyszentlaszlo,8431
Veszprem,Fenyofo,8432
Veszprem,Bakonygyirot,8433
Veszprem,Romand,8434
Veszprem,Gic,8435
Veszprem,Veszpremvarsany,8438
Veszprem,Sikator,8439
Veszprem,Herend,8440
Veszprem,Marko,8441
Veszprem,Harskut,8442
Veszprem,Band,8443
Veszprem,Szentgal,8444
Veszprem,Csehbanya,8445
Veszprem,Varoslod,8445
Veszprem,Kislod,8446
Veszprem,Ajka,8447
Veszprem,Ajka,8448
Veszprem,Magyarpolany,8449
Veszprem,Ajka,8451
Veszprem,Halimba,8452
Veszprem,Szoc,8452
Veszprem,Nyirad,8454
Veszprem,Pusztamiske,8455
Veszprem,Noszlop,8456
Veszprem,Bakonypoloske,8457
Veszprem,Oroszi,8458
Veszprem,Devecser,8460
Veszprem,Kolontar,8468
Veszprem,Kamond,8469
Veszprem,Bodorfa,8471
Veszprem,Kaptalanfa,8471
Veszprem,Nemeshany,8471
Veszprem,Gyepukajan,8473
Veszprem,Csabrendek,8474
Veszprem,Hosztot,8475
Veszprem,Szentimrefalva,8475
Veszprem,Veszpremgalsa,8475
Veszprem,Zalaszegvar,8476
Veszprem,Apacatorna,8477
Veszprem,Kisberzseny,8477
Veszprem,Tuskevar,8477
Veszprem,Somlojeno,8478
Veszprem,Borszorcsok,8479
Veszprem,Somlovasarhely,8481
Veszprem,Doba,8482
Veszprem,Kisszolos,8483
Veszprem,Somloszolos,8483
Veszprem,Nagyalasony,8484
Veszprem,Somlovecse,8484
Veszprem,Vid,8484
Veszprem,Dabrony,8485
Veszprem,Karakoszorcsok,8491
Veszprem,Kerta,8492
Veszprem,Iszkaz,8493
Veszprem,Kiscsosz,8494
Veszprem,Csogle,8495
Veszprem,Kispirit,8496
Veszprem,Nagypirit,8496
Veszprem,Adorjanhaza,8497
Veszprem,Egeralja,8497
Veszprem,Papa,8500
Veszprem,Papa,8511
Veszprem,Nyarad,8512
Veszprem,Mihalyhaza,8513
Veszprem,Mezolak,8514
Veszprem,Bekas,8515
Veszprem,Kemeneshogyesz,8516
Veszprem,Magyargencs,8517
Veszprem,Kemenesszentpeter,8518
Veszprem,Nagyacsad,8521
Veszprem,Nemesgorzsony,8522
Veszprem,Egyhazaskeszo,8523
Veszprem,Varkeszo,8523
Veszprem,Marcalto,8531
Veszprem,Marcalto,8532
Veszprem,Malomsok,8533
Veszprem,Takacsi,8541
Veszprem,Vaszar,8542
Veszprem,Gecse,8543
Veszprem,Nagygyimot,8551
Veszprem,Vanyola,8552
Veszprem,Lovaszpatona,8553
Veszprem,Nagydem,8554
Veszprem,Bakonytamasi,8555
Veszprem,Papateszer,8556
Veszprem,Bakonysag,8557
Veszprem,Bakonyszentivan,8557
Veszprem,Csot,8558
Veszprem,Adasztevel,8561
Veszprem,Nagytevel,8562
Veszprem,Homokbodoge,8563
Veszprem,Ugod,8564
Veszprem,Beb,8565
Veszprem,Bakonykoppany,8571
Veszprem,Bakonyszucs,8572
Veszprem,Bakonyjako,8581
Veszprem,Nemetbanya,8581
Veszprem,Farkasgyepu,8582
Veszprem,Norap,8591
Veszprem,Papa,8591
Veszprem,Daka,8592
Veszprem,Papadereske,8593
Veszprem,Papasalamon,8594
Veszprem,Kup,8595
Veszprem,Papakovacsi,8596
Veszprem,Dobronte,8597
Veszprem,Ganna,8597
Veszprem,Papa,8598
Veszprem,Kulsovat,9532
Veszprem,Nemesszalok,9533
Veszprem,Marcalgergelyi,9534
Veszprem,Vinar,9534
Zala County,Balatongyorok,8313
Zala County,Vonyarcvashegy,8314
Zala County,Gyenesdias,8315
Zala County,Vallus,8316
Zala County,Varvolgy,8316
Zala County,Kisvasarhely,8341
Zala County,Mihalyfa,8341
Zala County,Szalapa,8341
Zala County,ohid,8342
Zala County,Vindornyalak,8353
Zala County,Zalaszanto,8353
Zala County,Karmacs,8354
Zala County,Vindornyafok,8354
Zala County,Zalakoveskut,8354
Zala County,Vindornyaszolos,8355
Zala County,Kisgorbo,8356
Zala County,Nagygorbo,8356
Zala County,Dobroce,8357
Zala County,Sumegcsehi,8357
Zala County,Keszthely,8360
Zala County,Nemesbuk,8371
Zala County,Cserszegtomaj,8372
Zala County,Rezi,8373
Zala County,Heviz,8380
Zala County,Sarmellek,8391
Zala County,Zalavar,8392
Zala County,Szentgyorgyvar,8393
Zala County,Alsopahok,8394
Zala County,Felsopahok,8395
Zala County,Bokahaza,8741
Zala County,Zalaapati,8741
Zala County,Esztergalyhorvati,8742
Zala County,Zalaszabar,8743
Zala County,Orosztony,8744
Zala County,Kerecseny,8745
Zala County,Nagyrada,8746
Zala County,Garabonc,8747
Zala County,Zalamerenye,8747
Zala County,Zalakaros,8749
Zala County,Zalakomar,8751
Zala County,Zalakomar,8752
Zala County,Balatonmagyarod,8753
Zala County,Galambok,8754
Zala County,Csapi,8756
Zala County,Kisrecse,8756
Zala County,Nagyrecse,8756
Zala County,Zalasarszeg,8756
Zala County,Pacsa,8761
Zala County,Zalaigrice,8761
Zala County,Getye,8762
Zala County,Szentpeterur,8762
Zala County,Dioskal,8764
Zala County,Zalaszentmarton,8764
Zala County,Egeraracsa,8765
Zala County,Alsorajk,8767
Zala County,Felsorajk,8767
Zala County,Potrete,8767
Zala County,Hahot,8771
Zala County,Borzonce,8772
Zala County,Zalaszentbalazs,8772
Zala County,Kacorlak,8773
Zala County,Poloskefo,8773
Zala County,Gelse,8774
Zala County,Gelsesziget,8774
Zala County,Kiliman,8774
Zala County,Bocska,8776
Zala County,Magyarszentmiklos,8776
Zala County,Magyarszerdahely,8776
Zala County,Fuzvolgy,8777
Zala County,Homokkomarom,8777
Zala County,Hosszuvolgy,8777
Zala County,ujudvar,8778
Zala County,Ligetfalva,8782
Zala County,Tilaj,8782
Zala County,Zalacsany,8782
Zala County,Kehidakustany,8784
Zala County,Kallosd,8785
Zala County,Zalaszentgrot,8785
Zala County,Senye,8788
Zala County,Zalaszentlaszlo,8788
Zala County,Zalaszentgrot,8789
Zala County,Zalaszentgrot,8790
Zala County,Zalaveg,8792
Zala County,Tekenye,8793
Zala County,Zalaszentgrot,8795
Zala County,Turje,8796
Zala County,Batyk,8797
Zala County,Zalaber,8798
Zala County,Dotk,8799
Zala County,Pakod,8799
Zala County,Nagykanizsa,8800
Zala County,Nagykanizsa,8808
Zala County,Nagykanizsa,8809
Zala County,Nagybakonak,8821
Zala County,Zalaujlak,8822
Zala County,Sand,8824
Zala County,Mihald,8825
Zala County,Pat,8825
Zala County,Zalaszentjakab,8827
Zala County,Nagykanizsa,8831
Zala County,Liszo,8832
Zala County,Murakeresztur,8834
Zala County,Fityehaz,8835
Zala County,Belezna,8855
Zala County,Surd,8856
Zala County,Nemespatro,8857
Zala County,Szepetnek,8861
Zala County,Semjenhaza,8862
Zala County,Molnari,8863
Zala County,Totszerdahely,8864
Zala County,Totszentmarton,8865
Zala County,Becsehely,8866
Zala County,Petrivente,8866
Zala County,Kistolmacs,8868
Zala County,Letenye,8868
Zala County,Muraratka,8868
Zala County,Zajk,8868
Zala County,Muraszemenye,8872
Zala County,Szentmargitfalva,8872
Zala County,Csornyefold,8873
Zala County,Dobri,8874
Zala County,Kerkaszentkiraly,8874
Zala County,Tormafolde,8876
Zala County,Tornyiszentmiklos,8877
Zala County,Lovaszi,8878
Zala County,Kerkateskand,8879
Zala County,Szecsisziget,8879
Zala County,Sormas,8881
Zala County,Eszteregnye,8882
Zala County,Rigyac,8883
Zala County,Borsfa,8885
Zala County,Valkonya,8885
Zala County,Oltarc,8886
Zala County,Bazakerettye,8887
Zala County,Lasztonya,8887
Zala County,Kiscsehi,8888
Zala County,Lispeszentadorjan,8888
Zala County,Maroc,8888
Zala County,Banokszentgyorgy,8891
Zala County,Varfolde,8891
Zala County,Bucsuta,8893
Zala County,Szentliszlo,8893
Zala County,Pusztamagyarod,8895
Zala County,Pusztaszentlaszlo,8896
Zala County,Sojtor,8897
Zala County,Zalaegerszeg,8900
Zala County,Zalaegerszeg,8904
Zala County,Kiskutas,8911
Zala County,Nagykutas,8911
Zala County,Kispali,8912
Zala County,Nagypali,8912
Zala County,Egervar,8913
Zala County,Gosfa,8913
Zala County,Lakhegy,8913
Zala County,Vasboldogasszony,8914
Zala County,Nemesrado,8915
Zala County,Milejszeg,8917
Zala County,Csonkahegyhat,8918
Zala County,Nemetfalu,8918
Zala County,Kustanszeg,8919
Zala County,Alibanfa,8921
Zala County,Pethohenye,8921
Zala County,Zalaszentivan,8921
Zala County,Zalaszentlorinc,8921
Zala County,Nemesapati,8923
Zala County,Alsonemesapati,8924
Zala County,Bucsuszentlaszlo,8925
Zala County,Nemessandorhaza,8925
Zala County,Nemesszentandras,8925
Zala County,Kisbucsa,8926
Zala County,Nemeshetes,8928
Zala County,Poloske,8929
Zala County,Kemendollar,8931
Zala County,Vockond,8931
Zala County,Gyurus,8932
Zala County,Pokaszepetk,8932
Zala County,Zalaistvand,8932
Zala County,Bezered,8934
Zala County,Almashaza,8935
Zala County,Misefa,8935
Zala County,Nagykapornak,8935
Zala County,Orbanyosfa,8935
Zala County,Padar,8935
Zala County,Zalaszentmihaly,8936
Zala County,Bocfolde,8943
Zala County,Csatar,8943
Zala County,Sarhida,8944
Zala County,Bak,8945
Zala County,Baktuttos,8946
Zala County,Pusztaederics,8946
Zala County,Tofej,8946
Zala County,Szentkozmadombja,8947
Zala County,Zalatarnok,8947
Zala County,Barlahida,8948
Zala County,Nova,8948
Zala County,Mikekaracsonyfa,8949
Zala County,Csertalakos,8951
Zala County,Gutorfolde,8951
Zala County,Szentpeterfolde,8953
Zala County,Ortahaza,8954
Zala County,Kanyavar,8956
Zala County,Paka,8956
Zala County,Pordefolde,8956
Zala County,Csomoder,8957
Zala County,Hernyek,8957
Zala County,Kissziget,8957
Zala County,Zebecke,8957
Zala County,Iklodbordoce,8958
Zala County,Gosztola,8960
Zala County,Lenti,8960
Zala County,Lenti,8966
Zala County,Bodehaza,8969
Zala County,Gaborjanhaza,8969
Zala County,Szijartohaza,8969
Zala County,Zalaszombatfa,8969
Zala County,Kerkabarabas,8971
Zala County,Zalabaksa,8971
Zala County,Alsoszenterzsebet,8973
Zala County,Csesztreg,8973
Zala County,Felsoszenterzsebet,8973
Zala County,Kerkafalva,8973
Zala County,Kerkakutas,8973
Zala County,Magyarfold,8973
Zala County,Ramocsa,8973
Zala County,Szentgyorgyvolgy,8975
Zala County,Marokfold,8976
Zala County,Nemesnep,8976
Zala County,Baglad,8977
Zala County,Lendvajakabfa,8977
Zala County,Resznek,8977
Zala County,Belsosard,8978
Zala County,Kulsosard,8978
Zala County,Lendvadedes,8978
Zala County,Redics,8978
Zala County,Gellenhaza,8981
Zala County,Lickovadamos,8981
Zala County,Babosdobrete,8983
Zala County,Nagylengyel,8983
Zala County,Ormandlak,8983
Zala County,Gombosszeg,8984
Zala County,Iborfia,8984
Zala County,Petrikeresztur,8984
Zala County,Becsvolgye,8985
Zala County,Porszombat,8986
Zala County,Pusztaapati,8986
Zala County,Szilvagy,8986
Zala County,Kalocfa,8988
Zala County,Kozmadombja,8988
Zala County,Dobronhegy,8989
Zala County,Palfiszeg,8990
Zala County,Bode,8991
Zala County,Hotto,8991
Zala County,Teskand,8991
Zala County,Bagod,8992
Zala County,Boncodfolde,8992
Zala County,Hagyarosborond,8992
Zala County,Zalaboldogfa,8992
Zala County,Kavas,8994
Zala County,Zalaszentgyorgy,8994
Zala County,Kemenfa,8995
Zala County,Salomvar,8995
Zala County,Zalacseb,8996
Zala County,Zalahashagy,8997
Zala County,Ozmanbuk,8998
Zala County,Vaspor,8998
Zala County,Csode,8999
Zala County,Zalalovo,8999
